Tiempo,Temperatura,Humedad,Masa
1064.78,18,56,-1.4
1064.88,18,56,-1.43
1064.99,18,56,-1.23
1065.09,18,56,-1.32
1065.19,18,56,-1.09
1065.29,18,56,-1.14
1065.4,18,56,-1.06
1065.5,18,56,-1.02
1065.6,18,56,-1.21
1065.7,18,56,-1.27
1065.81,18,56,-1.18
1065.91,18,56,-1.36
1066.01,18,56,-0.89
1066.11,18,56,-1.29
1066.22,18,56,-1.31
1066.32,18,56,-0.9
1066.42,18,56,-0.89
1066.52,18,56,-0.95
1066.65,18,56,-1.26
1066.75,18,56,-1.31
1066.85,18,56,-1.27
1066.96,18,56,-1.2
1067.06,18,56,-1.22
1067.16,18,56,-0.89
1067.26,18,56,-0.99
1067.37,18,56,-1.13
1067.47,18,56,-0.92
1067.57,18,56,-0.96
1067.67,18,56,-1.29
1067.78,18,56,-1.33
1067.88,18,56,-1.62
1067.98,18,56,-1.5
1068.08,18,56,-1.25
1068.19,18,56,-1.2
1068.29,18,56,-1.23
1068.39,18,56,-1.11
1068.49,18,56,-1.03
1068.6,18,56,-1.17
1068.72,18,56,-1.27
1068.82,18,56,-1.27
1068.93,18,56,-1.25
1069.03,18,56,-1.44
1069.13,18,56,-1.28
1069.23,18,56,-1.25
1069.34,18,56,-1.21
1069.44,18,56,-1
1069.54,18,56,-0.76
1069.64,18,56,-1.08
1069.75,18,56,-1.39
1069.85,18,56,-1.23
1069.95,18,56,-1.49
1070.05,18,56,-1.23
1070.16,18,56,-1.49
1070.26,18,56,-1.5
1070.36,18,56,-1.33
1070.46,18,56,-1.17
1070.56,18,56,-1.05
1070.67,18,56,-0.86
1070.79,18,56,-0.9
1070.89,18,56,-0.63
1071,18,56,-1.01
1071.1,18,56,-1.03
1071.2,18,56,-0.98
1071.3,18,56,-1.25
1071.41,18,56,-1.21
1071.51,18,56,-1.28
1071.61,18,56,-1.31
1071.71,18,56,-1.05
1071.82,18,56,-1.15
1071.92,18,56,-1.22
1072.02,18,56,-1.19
1072.12,18,56,-0.94
1072.23,18,56,-1.33
1072.33,18,56,-1.32
1072.43,18,56,-1.35
1072.53,18,56,-1.29
1072.64,18,56,-1.25
1072.74,18,56,-0.98
1072.86,18,56,-0.95
1072.97,18,56,-0.95
1073.07,18,56,-1.24
1073.17,18,56,-1.03
1073.27,18,56,-0.81
1073.38,18,56,-1.16
1073.48,18,56,-1.35
1073.58,18,56,-1.34
1073.68,18,56,-1.35
1073.79,18,56,-1.25
1073.89,18,56,-1.22
1073.99,18,56,-1.47
1074.09,18,56,-1.17
1074.2,18,56,-0.98
1074.3,18,56,-1.24
1074.4,18,56,-1.33
1074.5,18,56,-1.15
1074.61,18,56,-1.14
1074.71,18,56,-1.09
1074.81,18,56,-1.04
1074.94,18,56,-1.01
1075.04,18,56,-1.37
1075.14,18,56,-1.42
1075.24,18,56,-1.41
1075.35,18,56,-1.34
1075.45,18,56,-1
1075.55,18,56,-0.91
1075.65,18,56,-1.01
1075.76,18,56,-1.04
1075.86,18,56,-0.93
1075.96,18,56,-1.41
1076.06,18,56,-1.41
1076.17,18,56,-1.27
1076.27,18,56,-1.27
1076.37,18,56,-1.36
1076.47,18,56,-1.06
1076.58,18,56,-1.17
1076.68,18,56,-1.07
1076.78,18,56,-1.23
1076.88,18,56,-1.47
1077.01,18,56,-1.33
1077.11,18,56,-1.22
1077.21,18,56,-1.27
1077.31,18,56,-1.17
1077.42,18,56,-1.11
1077.52,18,56,-1.06
1077.62,18,56,-1.18
1077.72,18,56,-1.26
1077.83,18,56,-1.1
1077.93,18,56,-1
1078.03,18,56,-1.34
1078.14,18,56,-1.42
1078.24,18,56,-1.1
1078.34,18,56,-0.9
1078.44,18,56,-1.44
1078.55,18,56,-1.03
1078.65,18,56,-0.99
1078.75,18,56,-0.86
1078.85,18,56,-1.18
1078.95,18,56,-1.35
1079.08,18,56,-1.17
1079.18,18,56,-0.95
1079.28,18,56,-0.71
1079.39,18,56,-0.82
1079.49,18,56,-0.62
1079.59,18,56,-0.73
1079.69,18,56,-1.15
1079.8,18,56,-1.07
1079.9,18,56,-0.86
1080,18,56,-1.24
1080.1,18,56,-1.44
1080.21,18,56,-1.2
1080.31,18,56,-1.02
1080.41,18,56,-1.05
1080.51,18,56,-1.3
1080.62,18,56,-1.36
1080.72,18,56,-1.16
1080.82,18,56,-1.36
1080.92,18,56,-1.33
1081.03,18,56,-1.14
1081.15,18,56,-1.08
1081.25,18,56,-1.15
1081.36,18,56,-1.07
1081.46,18,56,-1.17
1081.56,18,56,-1.28
1081.66,18,56,-1.36
1081.77,18,56,-1.12
1081.87,18,56,-1.22
1081.97,18,56,-0.99
1082.07,18,56,-0.8
1082.18,18,56,-0.85
1082.28,18,56,-1.18
1082.38,18,56,-1.35
1082.48,18,56,-1.2
1082.58,18,56,-1.16
1082.69,18,56,-1.51
1082.79,18,56,-1.39
1082.89,18,56,-0.94
1083,18,56,-1.02
1083.1,18,56,-1.06
1083.22,18,56,-0.93
1083.32,18,56,-1.08
1083.43,18,56,-1.14
1083.53,18,56,-1.23
1083.63,18,56,-0.97
1083.73,18,56,-1.03
1083.84,18,56,-1.42
1083.94,18,56,-1
1084.04,18,56,-0.86
1084.15,18,56,-0.99
1084.25,18,56,-1.16
1084.35,18,56,-1.13
1084.45,18,56,-1.01
1084.56,18,56,-0.95
1084.66,18,56,-0.95
1084.76,18,56,-1
1084.86,18,56,-1.26
1084.96,18,56,-1.26
1085.07,18,56,-1.1
1085.17,18,56,-1.08
1085.29,18,56,-1.33
1085.4,18,56,-1.37
1085.5,18,56,-1.17
1085.6,18,56,-1.28
1085.7,18,56,-0.97
1085.81,18,56,-0.98
1085.91,18,56,-0.99
1086.01,18,56,-0.76
1086.11,18,56,-0.98
1086.22,18,56,-1.37
1086.32,18,56,-1.02
1086.42,18,56,-1.25
1086.52,18,56,-1.11
1086.63,18,56,-0.92
1086.73,18,56,-0.95
1086.83,18,56,-0.9
1086.93,18,56,-0.93
1087.04,18,56,-0.81
1087.14,18,56,-0.81
1087.24,18,56,-0.94
1087.37,18,56,-1.06
1087.47,18,56,-1.17
1087.57,18,56,-0.83
1087.67,18,56,-0.61
1087.78,18,56,-0.32
1087.88,18,56,-0.72
1087.98,18,56,-0.85
1088.08,18,56,-0.94
1088.19,18,56,-1.04
1088.29,18,56,-0.93
1088.39,18,56,-0.86
1088.49,18,56,-0.77
1088.59,18,56,-0.75
1088.7,18,56,-1.01
1088.8,18,56,-1.28
1088.9,18,56,-1.09
1089.01,18,56,-0.69
1089.11,18,56,-0.64
1089.21,18,56,-0.87
1089.31,18,56,-0.93
1089.44,18,56,-1.01
1089.54,18,56,-1.08
1089.64,18,56,-0.98
1089.75,18,56,-0.57
1089.85,18,56,-0.94
1089.95,18,56,-0.91
1090.05,18,56,-0.88
1090.16,18,56,-0.93
1090.26,18,56,-0.99
1090.36,18,56,-0.62
1090.46,18,56,-0.55
1090.57,18,56,-0.78
1090.67,18,56,-1.04
1090.77,18,56,-1.18
1090.87,18,56,-1.34
1090.97,18,56,-1.12
1091.08,18,56,-0.85
1091.18,18,56,-0.66
1091.28,18,56,-0.86
1091.39,18,56,-1.08
1091.51,18,56,-0.97
1091.61,18,56,-0.93
1091.71,18,56,-1.12
1091.82,18,56,-0.92
1091.92,18,56,-1.17
1092.02,18,56,-1.11
1092.12,18,56,-0.92
1092.23,18,56,-0.95
1092.33,18,56,-0.92
1092.43,18,56,-0.69
1092.53,18,56,-0.81
1092.64,18,56,-1.26
1092.74,18,56,-1.03
1092.84,18,56,-1.11
1092.94,18,56,-1.36
1093.05,18,56,-1.27
1093.15,18,56,-0.94
1093.25,18,56,-0.59
1093.35,18,56,-0.81
1093.46,18,56,-1.07
1093.58,18,56,-0.93
1093.68,18,56,-1.05
1093.79,18,56,-1.11
1093.89,18,56,-1.08
1093.99,18,56,-0.91
1094.09,18,56,-1.19
1094.2,18,56,-1.16
1094.3,18,56,-0.67
1094.4,18,56,-0.64
1094.5,18,56,-0.72
1094.61,18,56,-0.78
1094.71,18,56,-0.99
1094.81,18,56,-1.15
1094.91,18,56,-1.01
1095.02,18,56,-0.78
1095.12,18,56,-0.51
1095.22,18,56,-0.81
1095.32,18,56,-0.66
1095.43,18,56,-0.71
1095.53,18,56,-0.62
1095.65,18,56,-0.84
1095.76,18,56,-0.84
1095.86,18,56,-1.03
1095.96,18,56,-1.14
1096.06,18,56,-0.93
1096.17,18,56,-0.92
1096.27,18,56,-0.87
1096.37,18,56,-0.9
1096.47,18,56,-1.1
1096.58,18,56,-0.9
1096.68,18,56,-0.9
1096.78,18,56,-0.93
1096.88,18,56,-0.92
1096.99,18,56,-0.79
1097.09,18,56,-0.84
1097.19,18,56,-1.15
1097.29,18,56,-0.82
1097.4,18,56,-0.65
1097.5,18,56,-0.7
1097.6,18,56,-0.78
1097.72,18,56,-1.16
1097.83,18,56,-0.91
1097.93,18,56,-0.7
1098.03,18,56,-0.83
1098.14,18,56,-0.79
1098.24,18,56,-0.91
1098.34,18,56,-0.93
1098.44,18,56,-0.73
1098.55,18,56,-0.93
1098.65,18,56,-1.09
1098.75,18,56,-0.77
1098.85,18,56,-0.68
1098.95,18,56,-0.6
1099.06,18,56,-0.77
1099.16,18,56,-0.82
1099.26,18,56,-0.84
1099.36,18,56,-0.87
1099.47,18,56,-1.06
1099.57,18,56,-1.09
1099.67,18,56,-1.03
1099.8,18,56,-0.85
1099.9,18,56,-0.74
1100,18,56,-0.63
1100.1,18,56,-0.8
1100.21,18,56,-0.82
1100.31,18,56,-0.67
1100.41,18,56,-0.8
1100.52,18,56,-0.88
1100.62,18,56,-0.56
1100.72,18,56,-0.56
1100.82,18,56,-0.75
1100.92,18,56,-0.61
1101.03,18,56,-0.78
1101.13,18,56,-0.94
1101.23,18,56,-0.44
1101.33,18,56,-0.43
1101.44,18,56,-0.78
1101.54,18,56,-0.92
1101.64,18,56,-0.94
1101.75,18,56,-0.65
1101.87,18,56,-1.21
1101.97,18,56,-1.12
1102.07,18,56,-0.88
1102.18,18,56,-0.86
1102.28,18,56,-0.69
1102.38,18,56,-0.84
1102.48,18,56,-0.9
1102.59,18,56,-0.78
1102.69,18,56,-0.67
1102.79,18,56,-0.97
1102.89,18,56,-0.94
1103,18,56,-0.95
1103.1,18,56,-0.75
1103.2,18,56,-0.66
1103.3,18,56,-0.72
1103.41,18,56,-0.8
1103.51,18,56,-0.61
1103.61,18,56,-0.83
1103.71,18,56,-0.94
1103.81,18,56,-0.85
1103.94,18,56,-0.79
1104.04,18,56,-1.01
1104.15,18,56,-1.12
1104.25,18,56,-0.9
1104.35,18,56,-0.96
1104.45,18,56,-1.01
1104.55,18,56,-0.78
1104.66,18,56,-1.12
1104.76,18,56,-0.88
1104.86,18,56,-0.98
1104.96,18,56,-0.99
1105.07,18,56,-0.83
1105.17,18,56,-0.71
1105.27,18,56,-1.05
1105.38,18,56,-0.94
1105.48,18,56,-0.72
1105.58,18,56,-0.7
1105.68,18,56,-0.64
1105.78,18,56,-0.94
1105.89,18,56,-0.9
1106.01,18,56,-0.64
1106.11,18,56,-0.39
1106.22,18,56,-1.02
1106.32,18,56,-1.02
1106.42,18,56,-0.75
1106.53,18,56,-0.47
1106.63,18,56,-0.63
1106.73,18,56,-0.8
1106.83,18,56,-0.73
1106.93,18,56,-0.78
1107.04,18,56,-0.77
1107.14,18,56,-1.06
1107.24,18,56,-0.95
1107.34,18,56,-0.74
1107.45,18,56,-0.69
1107.55,18,56,-0.69
1107.65,18,56,-0.85
1107.75,18,56,-1.1
1107.86,18,56,-1
1107.96,18,56,-1.07
1108.08,18,56,-1.08
1108.19,18,56,-1.05
1108.29,18,56,-1.03
1108.39,18,56,-0.94
1108.49,18,56,-0.98
1108.59,18,56,-0.74
1108.7,18,56,-0.53
1108.8,18,56,-0.72
1108.9,18,56,-0.85
1109.01,18,56,-0.92
1109.11,18,56,-1.03
1109.21,18,56,-1.09
1109.31,18,56,-1.01
1109.42,18,56,-0.77
1109.52,18,56,-0.84
1109.62,18,56,-1.13
1109.72,18,56,-1.07
1109.82,18,56,-0.94
1109.93,18,56,-0.91
1110.03,18,56,-0.75
1110.16,18,56,-0.53
1110.26,18,56,-0.61
1110.36,18,56,-0.82
1110.46,18,56,-0.91
1110.56,18,56,-0.61
1110.67,18,56,-0.71
1110.77,18,56,-1.07
1110.87,18,56,-1.35
1110.97,18,56,-1.16
1111.08,18,56,-0.72
1111.18,18,56,-0.98
1111.28,18,56,-1
1111.38,18,56,-0.96
1111.49,18,56,-0.86
1111.59,18,56,-1.13
1111.69,18,56,-0.95
1111.79,18,56,-1.13
1111.9,18,56,-1.02
1112,18,56,-1.23
1112.1,18,56,-1.26
1112.23,18,56,-1.05
1112.33,18,56,-0.99
1112.43,18,56,-1.07
1112.53,18,56,-0.89
1112.64,18,56,-1.01
1112.74,18,56,-0.98
1112.84,18,56,-1.02
1112.94,18,56,-0.61
1113.05,18,56,-0.71
1113.15,18,56,-1.01
1113.25,18,56,-1.14
1113.35,18,56,-0.86
1113.46,18,56,-1
1113.56,18,56,-0.87
1113.66,18,56,-0.9
1113.76,18,56,-0.96
1113.87,18,56,-0.82
1113.97,18,56,-0.77
1114.07,18,56,-1.02
1114.17,18,56,-0.73
1114.3,18,56,-0.75
1114.4,18,56,-0.87
1114.5,18,56,-1.07
1114.6,18,56,-0.64
1114.71,18,56,-0.61
1114.81,18,56,-0.66
1114.91,18,56,-1
1115.02,18,56,-0.94
1115.12,18,56,-0.76
1115.22,18,56,-0.76
1115.32,18,56,-0.91
1115.43,18,56,-0.89
1115.53,18,56,-0.6
1115.63,18,56,-0.65
1115.73,18,56,-0.83
1115.83,18,56,-0.75
1115.94,18,56,-0.79
1116.04,18,56,-0.58
1116.14,18,56,-0.63
1116.24,18,56,-0.71
1116.37,18,56,-0.67
1116.47,18,56,-0.77
1116.57,18,56,-0.94
1116.68,18,56,-1.02
1116.78,18,56,-1.2
1116.88,18,56,-0.81
1116.98,18,56,-0.92
1117.09,18,56,-0.76
1117.19,18,56,-0.66
1117.29,18,56,-0.95
1117.39,18,56,-0.93
1117.5,18,56,-0.82
1117.6,18,56,-0.87
1117.7,18,56,-0.94
1117.8,18,56,-0.77
1117.91,18,56,-0.87
1118.01,18,56,-1.02
1118.11,18,56,-1.31
1118.21,18,56,-1.08
1118.32,18,56,-1.02
1118.44,18,56,-0.99
1118.54,18,56,-1.16
1118.65,18,56,-1.1
1118.75,18,56,-0.91
1118.85,18,56,-0.85
1118.95,18,56,-0.98
1119.06,18,56,-0.98
1119.16,18,56,-1.07
1119.26,18,56,-1.15
1119.36,18,56,-0.86
1119.47,18,56,-0.75
1119.57,18,56,-1.12
1119.67,18,56,-1.08
1119.77,18,56,-0.71
1119.88,18,56,-0.69
1119.98,18,56,-0.86
1120.08,18,56,-0.81
1120.18,18,56,-0.85
1120.29,18,56,-1.12
1120.39,18,56,-1.3
1120.51,18,56,-1.11
1120.61,18,56,-0.83
1120.72,18,56,-0.78
1120.82,18,56,-1.03
1120.92,18,56,-1.21
1121.02,18,56,-0.93
1121.13,18,56,-0.84
1121.23,18,56,-0.97
1121.33,18,56,-1.02
1121.44,18,56,-0.97
1121.54,18,56,-1.07
1121.64,18,56,-1.03
1121.74,18,56,-1.2
1121.84,18,56,-1.07
1121.95,18,56,-0.99
1122.05,18,56,-1.21
1122.15,18,56,-1.04
1122.25,18,56,-1.09
1122.36,18,56,-1.09
1122.46,18,56,-0.98
1122.58,18,56,-0.74
1122.69,18,56,-0.82
1122.79,18,56,-0.96
1122.89,18,56,-1.09
1122.99,18,56,-0.82
1123.1,18,56,-1.04
1123.2,18,56,-0.93
1123.3,18,56,-0.55
1123.4,18,56,-0.9
1123.51,18,56,-0.86
1123.61,18,56,-0.78
1123.71,18,56,-0.64
1123.81,18,56,-0.82
1123.92,18,56,-0.82
1124.02,18,56,-1.15
1124.12,18,56,-0.89
1124.22,18,56,-0.79
1124.33,18,56,-1.06
1124.43,18,56,-1.07
1124.53,18,56,-1.21
1124.66,18,56,-1.08
1124.76,18,56,-0.94
1124.86,18,56,-1.19
1124.96,18,56,-1.14
1125.07,18,56,-0.86
1125.17,18,56,-0.63
1125.27,18,56,-0.82
1125.37,18,56,-1.17
1125.48,18,56,-1.17
1125.58,18,56,-1.19
1125.68,18,56,-1.08
1125.78,18,56,-1.17
1125.89,18,56,-1.11
1125.99,18,56,-0.95
1126.09,18,56,-1.06
1126.19,18,56,-1.02
1126.3,18,56,-0.84
1126.4,18,56,-1.03
1126.5,18,56,-0.99
1126.6,18,56,-0.95
1126.73,18,56,-1.17
1126.83,18,56,-1.18
1126.93,18,56,-0.94
1127.03,18,56,-1.04
1127.14,18,56,-1.09
1127.24,18,56,-0.87
1127.34,18,56,-0.89
1127.44,18,56,-0.65
1127.55,18,56,-0.9
1127.65,18,56,-1
1127.75,18,56,-1.26
1127.85,18,56,-0.88
1127.96,18,56,-0.8
1128.06,18,56,-0.64
1128.16,18,56,-1.05
1128.26,18,56,-1.08
1128.37,18,56,-0.93
1128.47,18,56,-0.97
1128.57,18,56,-0.97
1128.67,18,56,-1.17
1128.8,18,56,-0.95
1128.9,18,56,-1.05
1129,18,56,-1.16
1129.11,18,56,-1.17
1129.21,18,56,-1.25
1129.31,18,56,-1.05
1129.41,18,56,-0.73
1129.52,18,56,-0.47
1129.62,18,56,-0.71
1129.72,18,56,-0.78
1129.82,18,56,-0.96
1129.93,18,56,-1.46
1130.03,18,56,-1.07
1130.13,18,56,-0.98
1130.23,18,56,-0.94
1130.34,18,56,-1.16
1130.44,18,56,-1.1
1130.54,18,56,-1.17
1130.64,18,56,-1.16
1130.75,18,56,-1.12
1130.87,18,56,-0.93
1130.97,18,56,-1.02
1131.07,18,56,-1.06
1131.18,18,56,-1.02
1131.28,18,56,-0.8
1131.38,18,56,-0.92
1131.49,18,56,-0.94
1131.59,18,56,-1.01
1131.69,18,56,-1.13
1131.79,18,56,-0.74
1131.9,18,56,-0.77
1132,18,56,-0.96
1132.1,18,56,-0.85
1132.2,18,56,-1.26
1132.31,18,56,-1.25
1132.41,18,56,-1
1132.51,18,56,-0.8
1132.61,18,56,-0.79
1132.71,18,56,-1.02
1132.82,18,56,-0.92
1132.94,18,56,-0.73
1133.04,18,56,-0.92
1133.15,18,56,-0.88
1133.25,18,56,-0.77
1133.35,18,56,-0.91
1133.45,18,56,-0.9
1133.56,18,56,-0.89
1133.66,18,56,-0.89
1133.76,18,56,-1.05
1133.86,18,56,-0.94
1133.97,18,56,-0.89
1134.07,18,56,-0.91
1134.17,18,56,-1.11
1134.27,18,56,-1.11
1134.38,18,56,-0.77
1134.48,18,56,-0.95
1134.58,18,56,-0.86
1134.68,18,56,-1.13
1134.79,18,56,-0.96
1134.89,18,56,-1.2
1135.01,18,56,-1.33
1135.12,18,56,-1.19
1135.22,18,56,-1.09
1135.32,18,56,-1.18
1135.42,18,56,-1.16
1135.53,18,56,-1.23
1135.63,18,56,-1.11
1135.73,18,56,-1.04
1135.83,18,56,-0.93
1135.94,18,56,-0.84
1136.04,18,56,-0.94
1136.14,18,56,-1.1
1136.24,18,56,-1.26
1136.34,18,56,-1.03
1136.45,18,56,-0.85
1136.55,18,56,-0.87
1136.65,18,56,-0.92
1136.76,18,56,-0.84
1136.86,18,56,-1.2
1136.96,18,56,-0.79
1137.08,18,56,-0.71
1137.19,18,56,-1.19
1137.29,18,56,-0.88
1137.39,18,56,-1.1
1137.5,18,56,-0.89
1137.6,18,56,-1.05
1137.7,18,56,-1.12
1137.8,18,56,-1.01
1137.91,18,56,-0.92
1138.01,18,56,-1.24
1138.11,18,56,-0.98
1138.21,18,56,-0.85
1138.31,18,56,-1.23
1138.42,18,56,-1.19
1138.52,18,56,-0.93
1138.62,18,56,-0.94
1138.72,18,56,-0.96
1138.83,18,56,-0.86
1138.93,18,56,-0.96
1139.03,18,56,-0.86
1139.16,18,56,-1.06
1139.26,18,56,-1.06
1139.36,18,56,-1.12
1139.46,18,56,-1.2
1139.57,18,56,-0.81
1139.67,18,56,-0.85
1139.77,18,56,-0.85
1139.87,18,56,-0.89
1139.98,18,56,-1.07
1140.08,18,56,-0.92
1140.18,18,56,-0.9
1140.28,18,56,-0.55
1140.39,18,56,-0.59
1140.49,18,56,-0.67
1140.59,18,56,-1.18
1140.69,18,56,-1.18
1140.8,18,56,-0.82
1140.9,18,56,-1.05
1141,18,56,-1.01
1141.1,18,56,-0.86
1141.23,18,56,-1
1141.33,18,56,-1.26
1141.43,18,56,-1.08
1141.54,18,56,-1.03
1141.64,18,56,-0.91
1141.74,18,56,-0.92
1141.84,18,56,-1.14
1141.94,18,56,-0.99
1142.05,18,56,-1.11
1142.15,18,56,-0.95
1142.25,18,56,-0.82
1142.35,18,56,-0.84
1142.46,18,56,-0.79
1142.56,18,56,-0.95
1142.66,18,56,-1.06
1142.77,18,56,-1.16
1142.87,18,56,-1.02
1142.97,18,56,-0.85
1143.07,18,56,-1
1143.18,18,56,-0.8
1143.3,18,56,-0.71
1143.4,18,56,-1.02
1143.5,18,56,-1.22
1143.61,18,56,-1.16
1143.71,18,56,-1.09
1143.81,18,56,-1.36
1143.92,18,56,-1.18
1144.02,18,56,-0.84
1144.12,18,56,-0.92
1144.22,18,56,-1.01
1144.32,18,56,-0.92
1144.43,18,56,-0.98
1144.53,18,56,-0.69
1144.63,18,56,-0.93
1144.73,18,56,-1.07
1144.84,18,56,-0.88
1144.94,18,56,-1.01
1145.04,18,56,-1.11
1145.15,18,56,-1.16
1145.25,18,56,-0.87
1145.37,18,56,-0.84
1145.47,18,56,-0.66
1145.58,18,56,-0.59
1145.68,18,56,-0.64
1145.78,18,56,-0.68
1145.88,18,56,-0.62
1145.98,18,56,-0.92
1146.09,18,56,-1.15
1146.19,18,56,-1.29
1146.29,18,56,-1
1146.4,18,56,-0.98
1146.5,18,56,-0.98
1146.6,18,56,-1.18
1146.7,18,56,-0.86
1146.81,18,56,-0.83
1146.91,18,56,-0.81
1147.01,18,56,-1.08
1147.11,18,56,-0.94
1147.21,18,56,-0.73
1147.32,18,56,-0.81
1147.44,18,56,-0.67
1147.55,18,56,-0.88
1147.65,18,56,-0.7
1147.75,18,56,-0.69
1147.85,18,56,-0.89
1147.95,18,56,-0.96
1148.06,18,56,-0.73
1148.16,18,56,-0.75
1148.26,18,56,-0.9
1148.36,18,56,-0.97
1148.47,18,56,-1.04
1148.57,18,56,-0.81
1148.67,18,56,-1.12
1148.78,18,56,-1.23
1148.88,18,56,-1.01
1148.98,18,56,-0.53
1149.08,18,56,-1.08
1149.18,18,56,-1.01
1149.29,18,56,-0.66
1149.39,18,56,-0.91
1149.51,18,56,-1.44
1149.62,18,56,-1.07
1149.72,18,56,-1.08
1149.82,18,56,-1.15
1149.93,18,56,-1.01
1150.03,18,56,-1.1
1150.13,18,56,-0.72
1150.23,18,56,-0.71
1150.33,18,56,-0.85
1150.44,18,56,-1.12
1150.54,18,56,-1.06
1150.64,18,56,-0.81
1150.74,18,56,-0.85
1150.85,18,56,-0.88
1150.95,18,56,-1.03
1151.05,18,56,-0.84
1151.15,18,56,-0.93
1151.26,18,56,-1.14
1151.36,18,56,-0.97
1151.46,18,56,-1.31
1151.59,18,56,-1
1151.69,18,56,-1.05
1151.79,18,56,-0.95
1151.89,18,56,-0.77
1152,18,56,-1.11
1152.1,18,56,-1.08
1152.2,18,56,-1.13
1152.31,18,56,-1.18
1152.41,18,56,-1.03
1152.51,18,56,-0.99
1152.61,18,56,-0.99
1152.71,18,56,-1.18
1152.82,18,56,-0.77
1152.92,18,56,-1.15
1153.02,18,56,-1.15
1153.12,18,56,-0.94
1153.23,18,56,-1.09
1153.33,18,56,-0.99
1153.43,18,56,-0.84
1153.53,18,56,-1.06
1153.66,18,56,-1.16
1153.76,18,56,-0.84
1153.86,18,56,-0.91
1153.96,18,56,-0.81
1154.07,18,56,-0.73
1154.17,18,56,-1.06
1154.27,18,56,-1.04
1154.38,18,56,-0.92
1154.48,18,56,-1
1154.58,18,56,-0.75
1154.68,18,56,-0.81
1154.79,18,56,-1.12
1154.89,18,56,-0.89
1154.99,18,56,-1.04
1155.09,18,56,-1.04
1155.19,18,56,-1.34
1155.3,18,56,-0.8
1155.4,18,56,-0.84
1155.5,18,56,-0.7
1155.6,18,56,-0.82
1155.73,18,56,-1.09
1155.83,18,56,-0.7
1155.94,18,56,-0.82
1156.04,18,56,-0.82
1156.14,18,56,-0.7
1156.24,18,56,-0.67
1156.34,18,56,-0.82
1156.45,18,56,-0.73
1156.55,18,56,-0.87
1156.65,18,56,-1.11
1156.76,18,56,-1.14
1156.86,18,56,-0.78
1156.96,18,56,-0.83
1157.06,18,56,-0.84
1157.16,18,56,-0.91
1157.27,18,56,-0.91
1157.37,18,56,-0.81
1157.47,18,56,-0.94
1157.57,18,56,-1.03
1157.68,18,56,-1.15
1157.8,18,56,-0.96
1157.9,18,56,-1.17
1158.01,18,56,-1.36
1158.11,18,56,-1.15
1158.21,18,56,-1.15
1158.31,18,56,-0.99
1158.42,18,56,-0.66
1158.52,18,56,-0.6
1158.62,18,56,-0.6
1158.72,18,56,-0.97
1158.83,18,56,-0.64
1158.93,18,56,-0.71
1159.03,18,56,-0.94
1159.13,18,56,-1.4
1159.24,18,56,-1.09
1159.34,18,56,-0.77
1159.44,18,56,-0.77
1159.54,18,56,-0.86
1159.65,18,56,-0.81
1159.75,18,56,-0.48
1159.87,18,56,-0.98
1159.97,18,56,-0.75
1160.08,18,56,-0.83
1160.18,18,56,-0.62
1160.28,18,56,-0.53
1160.39,18,56,-0.94
1160.49,18,56,-0.98
1160.59,18,56,-0.86
1160.69,18,56,-0.94
1160.8,18,56,-0.66
1160.9,18,56,-0.77
1161,18,56,-0.85
1161.1,18,56,-0.99
1161.2,18,56,-0.74
1161.31,18,56,-0.77
1161.41,18,56,-0.71
1161.51,18,56,-0.96
1161.61,18,56,-1.27
1161.72,18,56,-1.32
1161.82,18,56,-1.2
1161.94,18,56,-0.46
1162.05,18,56,-0.66
1162.15,18,56,-0.96
1162.25,18,56,-0.79
1162.35,18,56,-0.83
1162.46,18,56,-1.11
1162.56,18,56,-1.07
1162.66,18,56,-0.74
1162.77,18,56,-0.84
1162.87,18,56,-0.79
1162.97,18,56,-0.79
1163.07,18,56,-0.86
1163.17,18,56,-0.93
1163.28,18,56,-0.74
1163.38,18,56,-0.72
1163.48,18,56,-1.07
1163.58,18,56,-1.19
1163.69,18,56,-1.09
1163.79,18,56,-1.11
1163.89,18,56,-1.18
1164.02,18,56,-1.2
1164.12,18,56,-0.75
1164.22,18,56,-0.5
1164.32,18,56,-0.77
1164.43,18,56,-1.15
1164.53,18,56,-1.12
1164.63,18,56,-0.73
1164.73,18,56,-0.64
1164.84,18,56,-0.86
1164.94,18,56,-0.91
1165.04,18,56,-1.11
1165.14,18,56,-0.85
1165.25,18,56,-0.8
1165.35,18,56,-1.1
1165.45,18,56,-0.76
1165.55,18,56,-1.17
1165.66,18,56,-1.34
1165.76,18,56,-1.31
1165.86,18,56,-1.22
1165.96,18,56,-1.1
1166.09,18,56,-1
1166.19,18,56,-0.94
1166.29,18,56,-1.13
1166.4,18,56,-1.2
1166.5,18,56,-1.4
1166.6,18,56,-1.15
1166.7,18,56,-0.97
1166.81,18,56,-1.03
1166.91,18,56,-1
1167.01,18,56,-1.17
1167.11,18,56,-1.04
1167.21,18,56,-1.02
1167.32,18,56,-1.09
1167.42,18,56,-0.94
1167.52,18,56,-0.88
1167.63,18,56,-1.01
1167.73,18,56,-1.13
1167.83,18,56,-1.29
1167.93,18,56,-1.08
1168.04,18,56,-1.11
1168.16,18,56,-1.19
1168.26,18,56,-1.05
1168.37,18,56,-1.01
1168.47,18,56,-0.66
